book_id_mapping;user_id_mapping
1;30548.0
1;28749.0
1;27137.0
1;38642.0
1;70077.0
1;19581.0
1;21570.0
1;642.0
1;20810.0
1;11068.0
1;38724.0
1;23154.0
1;16636.0
1;31158.0
1;55008.0
1;60558.0
1;9550.0
1;12882.0
1;9667.0
1;47915.0
1;16477.0
1;15251.0
1;4856.0
1;34498.0
1;19377.0
1;74150.0
1;34397.0
1;754.0
1;51275.0
1;7143.0
1;608.0
1;21214.0
1;26588.0
1;20381.0
1;54509.0
1;49664.0
1;63716.0
1;39573.0
1;43235.0
1;72194.0
1;57407.0
1;20445.0
1;9241.0
1;1209.0
1;1064.0
1;32657.0
1;6258.0
1;63964.0
1;13873.0
1;15493.0
1;12524.0
1;34990.0
1;9855.0
1;71020.0
1;54302.0
1;33789.0
1;50552.0
1;28484.0
1;72847.0
1;34465.0
1;24605.0
1;49384.0
1;43541.0
1;38817.0
1;23744.0
1;34759.0
1;68607.0
1;56427.0
1;55834.0
1;64610.0
1;31020.0
1;70474.0
1;43780.0
1;74622.0
1;35785.0
1;12667.0
1;45915.0
1;13261.0
1;68869.0
1;54258.0
1;55051.0
1;456.0
1;57022.0
1;46744.0
1;8209.0
1;3650.0
1;18105.0
1;73597.0
1;25333.0
1;19761.0
1;70109.0
1;40127.0
1;43195.0
1;25463.0
1;36432.0
1;16981.0
1;18899.0
1;11647.0
1;45410.0
1;33613.0
1;25761.0
1;40882.0
1;16004.0
1;42942.0
1;20330.0
1;5731.0
1;5239.0
1;35458.0
1;54394.0
1;12843.0
1;41904.0
1;39227.0
1;8643.0
1;42307.0
1;31385.0
1;16283.0
1;35980.0
1;24588.0
1;73917.0
1;46646.0
1;56560.0
1;23382.0
1;42624.0
1;24145.0
1;65954.0
1;12723.0
1;45260.0
1;10188.0
1;74475.0
1;22766.0
1;49725.0
1;60675.0
1;41873.0
1;62605.0
1;28070.0
1;52516.0
1;49025.0
1;58030.0
1;16798.0
1;1196.0
1;1193.0
1;35740.0
1;56166.0
1;6304.0
1;59321.0
1;52376.0
1;29699.0
1;72151.0
1;10294.0
1;46640.0
1;2107.0
1;8207.0
1;74556.0
1;13227.0
1;30070.0
1;10977.0
1;2478.0
1;37499.0
1;45607.0
1;50523.0
1;11297.0
1;3613.0
1;49844.0
1;41022.0
1;54540.0
1;76266.0
1;48693.0
1;10779.0
1;17715.0
1;74796.0
1;25051.0
1;13593.0
1;70052.0
1;18655.0
1;55320.0
1;56289.0
1;5744.0
1;2733.0
1;3815.0
1;16171.0
1;16720.0
1;68946.0
1;9392.0
1;23363.0
1;22260.0
1;25098.0
1;75624.0
1;41105.0
1;43747.0
1;43830.0
1;38863.0
1;9015.0
1;8768.0
2;60096.0
2;54788.0
2;74479.0
2;11485.0
2;37633.0
2;75969.0
2;22640.0
2;14209.0
2;29448.0
2;59821.0
2;31439.0
2;74865.0
2;36060.0
2;57039.0
2;48395.0
2;7488.0
2;52256.0
2;3778.0
2;33896.0
2;64394.0
2;58089.0
2;9644.0
2;20693.0
2;5611.0
2;40592.0
2;4824.0
2;1362.0
2;11211.0
2;21438.0
2;9043.0
2;14157.0
2;33412.0
2;204.0
2;37425.0
2;46280.0
2;33322.0
2;25880.0
2;6558.0
2;29409.0
2;2158.0
2;48622.0
2;5414.0
2;15839.0
2;54457.0
2;9077.0
2;38674.0
2;31240.0
2;32672.0
2;24829.0
2;69799.0
2;6845.0
2;32056.0
2;48825.0
2;27809.0
2;78812.0
2;56406.0
2;17906.0
2;33380.0
2;49931.0
2;32361.0
2;15377.0
2;37109.0
2;34959.0
2;15164.0
2;49087.0
2;40013.0
2;1191.0
2;48770.0
2;46849.0
2;64994.0
2;12248.0
2;56674.0
2;67038.0
2;19384.0
2;31051.0
2;24932.0
2;12677.0
2;9643.0
2;36559.0
2;32972.0
2;44604.0
2;48822.0
2;16647.0
2;11608.0
2;15590.0
2;36608.0
2;43814.0
2;55818.0
2;54522.0
2;38928.0
2;1926.0
2;61905.0
2;38746.0
2;44696.0
2;26333.0
2;45375.0
2;50116.0
2;38013.0
2;20981.0
2;82377.0
2;16621.0
2;664.0
2;18136.0
2;16209.0
2;40312.0
2;1724.0
2;17065.0
2;1221.0
2;820.0
2;79412.0
2;14249.0
2;73168.0
2;52036.0
2;7056.0
2;67939.0
2;8146.0
2;19418.0
2;28807.0
2;18782.0
2;11695.0
2;14135.0
2;1643.0
2;11305.0
2;64401.0
2;67428.0
2;13460.0
2;41760.0
2;69474.0
2;54145.0
2;10320.0
2;6994.0
3;68461.0
3;10334.0
3;8845.0
3;44395.0
3;63139.0
3;32265.0
3;43160.0
3;53454.0
3;21207.0
3;9437.0
3;27790.0
3;21591.0
3;5529.0
3;39498.0
3;60319.0
3;18246.0
3;48689.0
3;53545.0
3;15354.0
3;22612.0
3;14389.0
3;84.0
3;73969.0
3;23425.0
3;65692.0
3;12103.0
3;38872.0
3;50352.0
3;32225.0
3;79158.0
3;5289.0
3;45022.0
3;58156.0
3;52008.0
3;19239.0
3;42987.0
3;15777.0
3;3884.0
3;56952.0
3;4597.0
3;36358.0
3;2963.0
3;71261.0
3;36471.0
3;33038.0
3;23501.0
3;46170.0
3;6932.0
3;19841.0
3;34406.0
3;27443.0
3;20352.0
3;1013.0
3;44017.0
3;67388.0
3;63940.0
3;34089.0
3;57742.0
3;33739.0
3;55788.0
3;67110.0
3;27412.0
3;12462.0
3;14685.0
3;72750.0
3;71937.0
3;17065.0
3;35606.0
3;20630.0
3;11514.0
3;17925.0
3;27179.0
3;25954.0
3;32749.0
3;902.0
3;48741.0
3;23369.0
3;74535.0
3;16669.0
3;57054.0
3;83533.0
3;7916.0
3;44160.0
3;19497.0
3;17080.0
3;47016.0
3;51281.0
3;9384.0
3;49797.0
3;3550.0
3;7308.0
3;25058.0
3;10468.0
3;8962.0
3;66831.0
3;28628.0
3;54431.0
3;83452.0
3;26757.0
3;48024.0
3;12975.0
3;34956.0
3;20189.0
3;28398.0
3;3028.0
3;3303.0
3;62641.0
3;25354.0
3;59338.0
3;1802.0
3;8831.0
3;18892.0
3;70388.0
3;68192.0
3;59186.0
3;20990.0
3;64242.0
3;18142.0
3;39275.0
3;7343.0
3;4029.0
3;24695.0
3;70149.0
3;82860.0
3;2162.0
3;66423.0
3;29026.0
3;60416.0
3;3799.0
3;36728.0
3;43283.0
3;49613.0
3;15119.0
3;32069.0
3;42841.0
3;24111.0
3;4216.0
3;25506.0
3;47099.0
3;10724.0
3;7569.0
3;15771.0
3;42733.0
3;6510.0
3;25437.0
3;11604.0
3;9986.0
3;75278.0
3;43127.0
3;38054.0
3;15865.0
3;46598.0
3;7589.0
3;67754.0
3;44560.0
3;60726.0
3;75969.0
3;25481.0
3;26456.0
3;54452.0
3;24090.0
3;53813.0
3;32421.0
3;10285.0
3;61351.0
3;17137.0
3;36806.0
3;31221.0
3;59487.0
3;36223.0
3;31238.0
3;69499.0
3;35809.0
3;24744.0
3;36733.0
3;17468.0
3;10579.0
3;76373.0
3;33344.0
3;18821.0
3;41686.0
3;46968.0
3;35781.0
3;56445.0
3;48534.0
3;14944.0
3;49108.0
3;7001.0
3;15899.0
3;15483.0
3;19635.0
3;57130.0
3;82692.0
3;42831.0
3;5105.0
3;10567.0
3;9001.0
3;47260.0
3;42645.0
3;3875.0
3;57940.0
3;24291.0
3;62686.0
3;28837.0
3;61706.0
3;33514.0
3;54916.0
3;80886.0
3;24040.0
3;19332.0
3;15873.0
3;38686.0
3;10150.0
3;4500.0
3;19296.0
3;60089.0
3;63511.0
3;58944.0
3;65371.0
3;33101.0
3;18212.0
3;11535.0
3;36505.0
3;48124.0
3;76103.0
3;16637.0
3;57352.0
3;5499.0
3;57928.0
3;65845.0
3;74392.0
3;2971.0
4;39381.0
4;65464.0
4;21123.0
4;975.0
4;15370.0
4;15450.0
4;11767.0
4;18322.0
4;75292.0
4;2677.0
4;76576.0
4;15090.0
4;45945.0
4;19710.0
4;39112.0
4;66391.0
4;35165.0
4;77709.0
4;36934.0
4;70508.0
4;55025.0
4;39627.0
4;21520.0
4;75271.0
4;43462.0
4;294.0
4;51226.0
4;70149.0
4;28678.0
4;44945.0
4;69483.0
4;3459.0
4;71611.0
4;46727.0
4;58769.0
4;30950.0
4;43188.0
4;69952.0
4;72142.0
4;15645.0
4;37278.0
4;52571.0
4;1295.0
4;21333.0
4;146.0
4;4535.0
4;38168.0
4;52315.0
4;10355.0
4;70325.0
4;75417.0
4;54565.0
4;50182.0
4;73395.0
4;34301.0
4;44749.0
4;79403.0
4;39497.0
4;5426.0
4;47390.0
4;25629.0
4;68602.0
4;22853.0
4;37121.0
4;20143.0
4;11498.0
4;34017.0
4;29704.0
4;4220.0
4;25853.0
4;10008.0
4;30466.0
4;68148.0
4;49936.0
4;24926.0
4;53386.0
4;15195.0
4;55723.0
4;13794.0
4;38201.0
4;30222.0
4;64876.0
4;41608.0
4;62041.0
4;45120.0
4;50609.0
4;26106.0
4;41236.0
4;40655.0
4;23921.0
4;10331.0
4;31721.0
4;67680.0
4;13842.0
4;5107.0
4;44419.0
4;62318.0
4;28637.0
4;50948.0
4;3697.0
4;68436.0
4;47436.0
4;1048.0
4;6276.0
4;14630.0
4;1670.0
4;27553.0
4;14925.0
4;8073.0
4;36308.0
4;54422.0
4;6946.0
4;6660.0
4;45829.0
4;27155.0
4;22206.0
4;7161.0
4;17393.0
4;71576.0
4;15560.0
4;24441.0
4;27076.0
4;64635.0
4;2158.0
4;55715.0
4;82034.0
4;66905.0
4;33982.0
4;15667.0
4;6835.0
4;20459.0
4;46572.0
4;22647.0
4;6489.0
4;22003.0
4;1432.0
4;20543.0
4;52057.0
4;49967.0
4;10565.0
4;33280.0
4;222.0
4;4313.0
4;35933.0
4;83573.0
4;9690.0
4;63772.0
4;32371.0
4;23595.0
4;30704.0
4;62856.0
4;39884.0
4;55459.0
4;32928.0
4;12558.0
4;51960.0
4;37439.0
4;47080.0
4;38431.0
4;5098.0
4;59506.0
4;25828.0
4;25975.0
4;4417.0
4;587.0
4;18210.0
4;8252.0
4;16075.0
4;15554.0
4;55316.0
4;62379.0
4;14624.0
4;30106.0
4;44698.0
4;21911.0
4;68412.0
4;21166.0
4;40694.0
4;44443.0
4;330.0
4;34790.0
4;19210.0
4;71993.0
4;48211.0
4;46792.0
4;55205.0
4;62616.0
4;28292.0
4;14859.0
4;54940.0
4;16773.0
4;43843.0
4;3293.0
4;19554.0
4;29047.0
4;47040.0
4;46564.0
4;1089.0
4;18742.0
4;34487.0
4;42378.0
4;4963.0
4;79297.0
4;41448.0
4;41079.0
4;64228.0
4;66309.0
4;20720.0
4;39881.0
4;2701.0
4;58861.0
4;49388.0
4;19515.0
4;19751.0
4;846.0
4;42557.0
4;48303.0
4;49700.0
4;22869.0
4;38785.0
4;26364.0
4;58103.0
4;13832.0
4;17639.0
4;33355.0
4;31080.0
4;25576.0
4;65317.0
4;34460.0
4;33751.0
4;2306.0
4;30173.0
4;47424.0
4;59824.0
4;31596.0
4;61906.0
4;40700.0
4;57296.0
4;44067.0
4;74710.0
4;54713.0
4;18492.0
4;3775.0
4;35032.0
4;23213.0
4;19768.0
4;50380.0
4;52098.0
4;22091.0
4;52745.0
4;69436.0
4;5699.0
4;71622.0
4;51807.0
4;56391.0
4;47697.0
4;69255.0
4;19610.0
4;75800.0
4;33193.0
4;39645.0
4;19132.0
4;7132.0
4;56807.0
4;63120.0
4;20152.0
4;45579.0
4;11333.0
4;15257.0
4;71837.0
4;76242.0
4;65974.0
4;23177.0
4;60743.0
4;5990.0
5;8072.0
5;72257.0
5;16088.0
5;45260.0
5;14471.0
5;13717.0
5;11561.0
5;32492.0
5;7500.0
5;59844.0
5;17656.0
5;11120.0
5;35346.0
5;60056.0
5;16670.0
5;1498.0
5;12367.0
5;15050.0
5;39223.0
5;7464.0
5;50066.0
5;1851.0
5;51865.0
5;51238.0
5;43435.0
5;39407.0
5;9835.0
5;20474.0
5;31886.0
5;44936.0
5;61079.0
5;50605.0
5;38720.0
5;67547.0
5;58768.0
5;43971.0
5;34328.0
5;1003.0
5;69409.0
5;42540.0
5;164.0
5;58732.0
5;6714.0
5;63246.0
5;5899.0
5;11729.0
5;35916.0
5;64155.0
5;70838.0
5;46422.0
5;53714.0
5;295.0
5;5405.0
5;26346.0
5;1147.0
5;5825.0
5;38127.0
5;57824.0
5;40921.0
5;28084.0
5;58039.0
5;23878.0
5;29589.0
5;6014.0
5;36989.0
5;34470.0
5;50353.0
5;44638.0
5;35925.0
5;2411.0
5;16049.0
5;29581.0
5;43355.0
5;38885.0
5;21890.0
5;50398.0
5;52111.0
5;6593.0
5;1213.0
5;36076.0
5;8422.0
5;13876.0
5;60633.0
5;55872.0
5;27737.0
5;24213.0
5;50813.0
5;3857.0
5;9873.0
5;57385.0
5;48299.0
5;51294.0
5;17367.0
5;5684.0
5;63830.0
5;69786.0
5;30568.0
5;55499.0
5;61950.0
5;10199.0
5;44799.0
5;48856.0
5;9518.0
5;22651.0
5;33241.0
5;4195.0
5;35135.0
5;2005.0
5;34311.0
5;19991.0
5;50596.0
5;7542.0
5;68569.0
5;56009.0
5;69821.0
5;38381.0
5;44616.0
5;315.0
5;31545.0
5;16402.0
5;9337.0
5;63865.0
5;24392.0
5;16295.0
5;52294.0
5;22778.0
5;17859.0
5;52231.0
5;52420.0
5;39547.0
5;66890.0
5;14225.0
5;31784.0
5;52584.0
5;32375.0
5;2946.0
5;3378.0
5;18977.0
5;38849.0
5;24077.0
5;66528.0
5;920.0
5;19057.0
5;33481.0
5;38541.0
5;14019.0
5;7296.0
5;65944.0
5;46959.0
5;31305.0
5;55762.0
5;17375.0
5;18190.0
5;51283.0
5;41583.0
5;19959.0
5;527.0
5;25857.0
5;2063.0
5;20591.0
5;21017.0
5;2997.0
5;21833.0
5;56019.0
5;34828.0
5;60812.0
5;6811.0
5;26655.0
5;30279.0
5;73673.0
5;43448.0
5;51247.0
6;54143.0
6;58515.0
6;34012.0
6;18784.0
6;12399.0
6;58636.0
6;2939.0
6;20883.0
6;80191.0
6;54651.0
6;19963.0
6;61416.0
6;60596.0
6;31454.0
6;68752.0
6;45145.0
6;35881.0
6;40013.0
6;22997.0
6;69710.0
6;39874.0
6;651.0
6;28623.0
6;61576.0
6;18268.0
6;41753.0
6;13187.0
6;32234.0
6;21832.0
6;11250.0
6;62849.0
6;76028.0
6;53916.0
6;59337.0
6;53267.0
6;2056.0
6;26318.0
6;38189.0
6;78927.0
6;13796.0
6;12995.0
6;1851.0
6;22855.0
6;9770.0
6;13037.0
6;68851.0
6;16947.0
6;13668.0
6;51484.0
6;1748.0
6;46187.0
6;535.0
6;6658.0
6;58399.0
6;30354.0
6;66936.0
6;23924.0
6;70659.0
6;14030.0
6;16668.0
6;72870.0
6;7415.0
6;62006.0
6;52444.0
6;14662.0
6;1617.0
6;22051.0
6;63820.0
6;50202.0
6;61952.0
6;45136.0
6;45026.0
6;48184.0
6;44891.0
6;58770.0
6;55374.0
6;68397.0
6;59274.0
6;14876.0
6;61915.0
6;2415.0
6;14503.0
6;25042.0
6;21723.0
6;75312.0
6;32922.0
6;50075.0
6;78113.0
6;3185.0
6;41895.0
6;47173.0
6;41018.0
6;12247.0
6;63523.0
6;49157.0
6;12703.0
6;5211.0
6;16299.0
6;21330.0
6;19898.0
6;35414.0
6;11797.0
6;76470.0
6;17299.0
6;25492.0
6;45172.0
6;62775.0
6;17639.0
6;22126.0
6;63381.0
6;23621.0
6;56315.0
6;25615.0
6;63193.0
6;69279.0
6;49650.0
6;51177.0
6;63587.0
6;30126.0
6;68954.0
6;24057.0
6;63401.0
6;9828.0
6;57952.0
6;12051.0
6;27584.0
6;4275.0
6;55976.0
6;5125.0
6;3439.0
6;30315.0
6;54257.0
6;42752.0
6;69830.0
6;21764.0
6;25412.0
6;41948.0
6;66376.0
6;18952.0
6;31138.0
6;39952.0
6;6355.0
6;18220.0
6;34059.0
6;50798.0
6;4302.0
6;56723.0
6;18367.0
6;5476.0
6;37273.0
6;1756.0
6;17574.0
6;7321.0
6;21499.0
6;30106.0
6;35254.0
6;59807.0
6;43455.0
6;32073.0
6;57035.0
6;61210.0
6;11581.0
6;25394.0
6;25913.0
6;64960.0
6;45320.0
6;4871.0
6;68090.0
6;45269.0
6;60898.0
6;52184.0
6;54013.0
6;9350.0
6;72799.0
6;39769.0
6;17227.0
6;44534.0
6;44792.0
6;26659.0
6;51072.0
6;13315.0
6;47635.0
6;23404.0
6;61574.0
6;38065.0
6;17631.0
6;73560.0
6;5747.0
6;30032.0
6;43489.0
6;63023.0
6;17368.0
6;13333.0
6;10027.0
6;37668.0
6;12263.0
6;23354.0
6;13052.0
6;1368.0
6;31085.0
6;45937.0
6;20496.0
6;70405.0
6;12199.0
6;72990.0
6;15108.0
6;8617.0
6;57166.0
6;54974.0
6;45416.0
6;59730.0
6;20735.0
6;13053.0
6;54130.0
6;6863.0
6;12702.0
6;54618.0
6;7039.0
6;75079.0
6;382.0
6;47464.0
6;51500.0
6;474.0
6;35320.0
6;15237.0
6;7528.0
6;70556.0
6;3548.0
6;60815.0
6;64738.0
6;49079.0
6;22365.0
6;3048.0
6;54365.0
6;2840.0
6;3352.0
6;30622.0
6;31310.0
6;52646.0
6;58206.0
6;537.0
6;26272.0
6;58280.0
6;1674.0
6;57523.0
6;15813.0
6;18891.0
6;25056.0
6;39631.0
6;12763.0
6;25348.0
6;950.0
6;17748.0
6;62062.0
6;4707.0
6;44790.0
6;10444.0
6;12330.0
6;6910.0
6;48021.0
6;29597.0
6;48703.0
6;64752.0
6;54381.0
6;9084.0
6;57933.0
6;39587.0
6;27834.0
6;290.0
6;44916.0
6;15016.0
6;21449.0
6;60723.0
6;53945.0
6;49057.0
6;66631.0
6;10471.0
6;24612.0
6;59163.0
6;48173.0
6;2365.0
6;28568.0
6;52776.0
6;22679.0
6;12210.0
6;41408.0
6;39128.0
6;80860.0
6;45799.0
6;26469.0
6;15504.0
6;47668.0
6;8710.0
6;38419.0
6;5983.0
6;48366.0
6;50020.0
6;74302.0
6;1044.0
6;56462.0
6;31228.0
6;34271.0
6;30365.0
6;72343.0
6;37401.0
6;37230.0
6;36470.0
6;15426.0
6;77952.0
6;8219.0
6;53719.0
6;44113.0
6;12765.0
6;49252.0
6;9024.0
6;8733.0
6;64774.0
6;39642.0
6;57580.0
6;11126.0
6;3166.0
6;12359.0
6;39575.0
6;74049.0
6;28779.0
6;16563.0
6;8703.0
6;48608.0
6;43362.0
6;1986.0
6;1947.0
6;35241.0
6;15042.0
6;27737.0
6;82225.0
6;16041.0
6;37261.0
6;8077.0
6;8547.0
6;60099.0
6;74182.0
6;48290.0
6;17143.0
6;21703.0
6;53583.0
6;15572.0
6;22495.0
6;35343.0
6;29306.0
6;20893.0
6;43256.0
6;15981.0
6;72871.0
6;75598.0
6;57684.0
6;9599.0
6;30526.0
6;36068.0
6;35763.0
6;17327.0
6;11394.0
6;51958.0
6;21370.0
6;19763.0
6;34870.0
6;17714.0
6;46416.0
6;64494.0
6;5188.0
6;313.0
6;54304.0
6;23265.0
6;37189.0
6;79264.0
6;9602.0
6;6583.0
6;64313.0
6;75558.0
6;78920.0
6;3605.0
6;6274.0
6;76232.0
6;41456.0
6;61461.0
6;68306.0
6;73064.0
6;47678.0
6;14123.0
6;67359.0
6;35265.0
6;56133.0
6;7290.0
6;39130.0
6;4596.0
6;52726.0
6;49234.0
6;19479.0
6;50096.0
6;50767.0
6;3989.0
6;63050.0
6;76564.0
6;10634.0
6;6046.0
6;17181.0
6;11435.0
6;25387.0
6;28149.0
6;7261.0
6;12967.0
6;37778.0
6;45780.0
6;53241.0
6;34908.0
6;22248.0
6;40281.0
6;10579.0
6;51537.0
6;7432.0
6;22012.0
6;56289.0
6;42914.0
6;10412.0
6;2567.0
6;11541.0
6;43178.0
6;38783.0
6;31044.0
6;66738.0
6;20405.0
6;39183.0
6;23442.0
6;5705.0
6;14946.0
6;51321.0
6;67515.0
6;43535.0
6;33384.0
6;50810.0
6;35358.0
6;44409.0
6;54580.0
6;38198.0
6;11187.0
6;55737.0
6;46575.0
6;37.0
6;1649.0
6;3337.0
6;24654.0
6;63902.0
6;68391.0
6;52103.0
6;364.0
6;1352.0
6;66564.0
6;46872.0
6;64950.0
6;19228.0
6;16408.0
6;28845.0
6;26936.0
6;2633.0
6;16513.0
6;75583.0
6;15731.0
6;11022.0
6;35850.0
6;28858.0
6;27307.0
6;45787.0
6;7745.0
6;23409.0
6;54582.0
6;28253.0
6;52821.0
6;16131.0
6;3349.0
6;51423.0
6;4758.0
6;31854.0
6;15929.0
6;35066.0
6;48584.0
6;27247.0
6;31456.0
6;11429.0
6;12231.0
6;31581.0
6;50087.0
6;53680.0
6;8762.0
6;72682.0
6;45456.0
6;46272.0
6;61002.0
6;18606.0
6;5427.0
6;75248.0
6;22961.0
6;12312.0
6;49881.0
6;22104.0
6;27117.0
6;3991.0
6;13886.0
6;3922.0
6;22147.0
6;44351.0
6;4019.0
6;41995.0
6;19762.0
6;8576.0
6;24313.0
6;22584.0
6;21353.0
6;3565.0
6;31678.0
6;9638.0
6;5011.0
6;65907.0
6;9265.0
6;49316.0
6;31159.0
6;40623.0
6;34873.0
6;12502.0
6;32678.0
6;46647.0
6;61585.0
6;59924.0
6;33335.0
6;72811.0
6;53223.0
6;33583.0
6;31499.0
6;11410.0
6;56767.0
6;46767.0
6;56354.0
6;53050.0
6;22888.0
6;36818.0
6;45203.0
6;69747.0
6;64783.0
6;12207.0
6;7629.0
6;7963.0
6;15869.0
6;9586.0
6;29366.0
6;38401.0
6;42447.0
6;61056.0
6;25521.0
6;35729.0
6;68777.0
6;3357.0
6;10158.0
6;77135.0
6;22201.0
6;52818.0
6;28793.0
6;5444.0
6;41008.0
6;52367.0
6;37462.0
6;988.0
6;35471.0
6;35805.0
6;50853.0
6;4016.0
6;8403.0
6;53883.0
6;49021.0
6;17232.0
6;38183.0
6;32214.0
6;2872.0
6;56674.0
6;5785.0
6;25293.0
6;16285.0
6;459.0
6;6114.0
6;52117.0
6;13124.0
6;50471.0
6;24228.0
6;26898.0
6;6838.0
6;65524.0
6;14191.0
6;1926.0
6;41162.0
6;77834.0
6;10455.0
6;51443.0
6;50359.0
6;21089.0
6;33949.0
6;82068.0
6;47414.0
6;78197.0
6;36056.0
6;7161.0
6;12799.0
6;22958.0
6;58678.0
6;69792.0
6;723.0
6;27053.0
6;55052.0
6;11791.0
6;24969.0
6;784.0
6;26851.0
6;4181.0
6;76502.0
6;30640.0
6;46957.0
6;35001.0
6;78075.0
6;1472.0
6;28678.0
6;32498.0
6;65788.0
6;56919.0
6;48268.0
6;11865.0
6;45889.0
6;67512.0
6;12221.0
6;14827.0
6;18847.0
6;62854.0
6;66654.0
6;4434.0
6;43240.0
6;15617.0
6;29820.0
6;70601.0
6;34549.0
6;8132.0
6;45607.0
6;52529.0
